time,static_pressure,total_pressure
129.75500000000025,60217.700000000004,60224.14953490093
130.25500000000025,60233.5,60240.129255337095
130.54300000000026,60242.600000000006,60249.1259903792
131.04300000000026,60258.399999999994,60265.103519495875
131.54300000000026,60274.3,60280.75444327923
132.04300000000026,60290.1,60296.90528772521
132.54300000000026,60305.99999999999,60312.29064439684
133.04300000000026,60321.799999999996,60328.69453188014
133.45600000000027,60334.799999999996,60341.08989421468
133.88000000000028,60348.299999999996,60355.29732719172
134.3530000000003,60363.3,60369.56685731761
134.72000000000028,60374.9,60381.64034809275
135.01600000000028,60384.2,60390.696283083664
135.36500000000026,60395.299999999996,60402.038896544655
135.86500000000026,60411.2,60417.59869480115
136.36500000000026,60427.0,60433.870945053706
136.86500000000026,60442.8,60449.15970733623
137.22700000000026,60454.3,60461.03433676443
137.55100000000027,60464.5,60470.90647999035
138.05100000000027,60480.3,60487.089531433914
138.55100000000027,60496.1,60502.586603838776
138.86400000000026,60506.100000000006,60512.85881012048
139.36400000000026,60521.90000000001,60528.25042773479
139.86400000000026,60537.7,60544.43196487243
140.20900000000026,60548.5,60555.010592537976
140.55600000000027,60559.5,60566.148460256714
140.96100000000027,60572.299999999996,60578.84839055791
141.37200000000027,60585.299999999996,60591.97371847435
141.87200000000027,60601.1,60607.55367037677
142.30300000000028,60614.700000000004,60621.310806547815
142.5540000000003,60622.6,60629.18537827658
143.03000000000029,60637.7,60644.316107750674
143.53000000000029,60653.5,60660.01973348118
143.91100000000029,60665.5,60672.11856382716
144.1800000000003,60674.0,60680.570325287044
144.6800000000003,60689.8,60696.423983633445
145.1800000000003,60705.600000000006,60712.14703179636
145.6800000000003,60721.40000000001,60728.07270435543
146.1800000000003,60737.2,60743.671876301014
146.6800000000003,60752.9,60759.677812375274
147.1800000000003,60768.799999999996,60775.14893222358
147.6800000000003,60784.5,60791.35044184039
148.14300000000028,60799.1,60805.56750217018
148.4490000000003,60808.799999999996,60815.56629614154
148.9490000000003,60824.6,60831.05028466739
149.2830000000003,60835.2,60841.86638304621
149.5830000000003,60844.600000000006,60851.10385120053
150.0830000000003,60860.4,60867.12793932532
150.5830000000003,60876.2,60882.58373176493
